date,commodity,unit,pct_of_parity,pct_footnote,parity_price_ocr,parity_footnote,is_report_month,confidence,issues,source_pdf,source_page,raw_line,bbox_left,bbox_top,bbox_right,bbox_bottom,bbox_dpi
1990-10,rice,$/cwt,38,,21.6,,False,review_computed,"computed=38 (mkt=6.02, par=15.720276615714669); ocr_was=28",AgriPric-11-30-1990.pdf,8,"RICE, CWT : 1.67 20.90 21.60 21.50 33 28 28",465,1172,2811,1229,400
1990-12,rice,$/cwt,28,,21.6,,False,review_computed,"computed=28 (mkt=, par=); ocr_was=28",AgriPric-01-31-1991.pdf,8,"RICE, CWT - 1:65 20.70 21.60 21.30 36 28 30",381,1206,2919,1259,400
1991-03,rice,$/cwt,33,,21.3,,False,review_computed,"pct=33_possibly_garbled; computed=33 (mkt=, par=); ocr_was=33",AgriPric-03-30-1992.pdf,19,"Rice, Cwt : 1.67 21.30 21.60 21.60 33 37 35",381,1202,2833,1267,400
1991-04,rice,$/cwt,50,,21.5,,False,review_computed,"pct=35_possibly_garbled; computed=50 (mkt=7.43, par=14.771442861715752); ocr_was=35",AgriPric-04-30-1992.pdf,19,"Rice, Cwt > 1.67 21.50 21.60 22.00 35 36 34",441,1184,2923,1239,400
1991-05,rice,$/cwt,35,,21.5,,False,review_computed,"pct=35_possibly_garbled; computed=35 (mkt=, par=); ocr_was=35",AgriPric-05-29-1992.pdf,19,"Rice, Cwt >: 1.67 21.50 22.00 22.00 35 34 32",421,1204,2865,1259,400
1991-06,rice,$/cwt,35,,21.5,,False,review_computed,"pct=35_possibly_garbled; computed=35 (mkt=, par=); ocr_was=35",AgriPric-06-29-1992.pdf,19,"Rice, Cwt : 1.67 21.50 22.00 22.00 35 32 32",463,1206,2835,1261,400
1991-06,rice,$/cwt,34,,21.5,,False,review_computed,"pct=34_possibly_garbled; computed=34 (mkt=, par=); ocr_was=34",AgriPric-07-31-1991.pdf,19,"Rice, Cwt > 1.71. 21.10 21.50 22.20 33 34 = 31",375,1098,2901,1170,400
1991-10,rice,$/cwt,52,,22.3,,False,review_computed,"pct=34_possibly_garbled; computed=52 (mkt=7.65, par=14.71418920721298); ocr_was=34",AgriPric-10-30-1992.pdf,19,"Rice, Cwt : 1.67 22.30 22.10 22.10 34 29 29",409,1214,2967,1271,400
1991-10,rice,$/cwt,52,,22.3,,False,review_computed,"pct=34_possibly_garbled; computed=52 (mkt=7.65, par=14.71418920721298); ocr_was=34",AgriPric-11-27-1991.pdf,19,"Rice, Cwt : 1.71. 21.60 22.30 22.30 29 34 34",487,1142,2865,1197,400
1991-12,rice,$/cwt,36,,22.3,,False,review_computed,"pct=36_possibly_garbled; computed=36 (mkt=, par=); ocr_was=36",AgriPric-01-31-1992.pdf,19,"Rice, Cwt : 1.67 21.30 22.30 21.60 30 36 36",425,1160,2791,1217,400
1992-12,rice,$/cwt,29,,22.1,,False,review_computed,"computed=29 (mkt=, par=); ocr_was=29",AgriPric-01-29-1993.pdf,22,"Rice, Cwt >: 1.67 21.60 22.10 22.20 36 29 28",377,1180,2941,1237,400
1993-12,rice,$/cwt,38,,23.2,,False,review_computed,"pct=38_possibly_garbled; computed=38 (mkt=, par=); ocr_was=38",AgriPric-01-31-1994.pdf,22,"Rice, Cwt : 1.70 22.20 23.20 23.10 29 38 37",437,1180,2997,1231,400
1994-12,rice,$/cwt,28,,23.1,,False,review_computed,"computed=28 (mkt=, par=); ocr_was=28",AgriPric-01-31-1995.pdf,22,"Rice, Cwt : 1.71 23.10 23.10 23.90 39 28 28",409,1208,2975,1257,400
1995-12,rice,$/cwt,60,,24.3,,False,review_computed,"pct=39_possibly_garbled; computed=60 (mkt=9.45, par=15.714326575514695); ocr_was=39",AgriPric-01-31-1996.pdf,24,"Rice, Cwt : 1.70 23.90 24.30 24.70 29 39 38",443,1202,3005,1251,400
1995-12,rice,$/cwt,60,,24.3,,False,review_computed,"pct=39_possibly_garbled; computed=60 (mkt=9.45, par=15.714326575514695); ocr_was=39",AgriPric-12-30-1996.pdf,22,"Rice, Cwt : 1.70 24.30 25.60 25.50 39 37 36",441,1162,2987,1207,400
1996-09,rice,$/cwt,58,,25.6,,False,review_computed,"pct=39_possibly_garbled; computed=58 (mkt=10.0, par=17.121141003991404); ocr_was=39",AgriPric-09-26-1997.pdf,22,"Rice, Cwt : 1.69 25.60 25.80 25.70 39 39 39",429,1184,2994,1227,400
1996-09,rice,$/cwt,58,,25.6,,False,review_computed,"pct=39_possibly_garbled; computed=58 (mkt=10.0, par=17.121141003991404); ocr_was=39",AgriPric-10-31-1996.pdf,24,"Rice, Cwt z 1.70 24.30 25.60 25.70 36 39 38",399,1162,2943,1207,400
1998-02,rice,$/cwt,52,,26.7,,False,review_computed,"pct=37_possibly_garbled; computed=52 (mkt=9.75, par=18.6138845302756); ocr_was=37",AgriPric-02-26-1999.pdf,22,"Rice, Cwt : 1.78 26.70 27.10 27.40 37 33 33",434,876,2993,923,400
1998-03,rice,$/cwt,52,,26.5,,False,review_computed,"pct=36_possibly_garbled; computed=52 (mkt=9.67, par=18.494411587205796); ocr_was=36",AgriPric-03-30-1999.pdf,22,"Rice, Cwt : 1.78 26.50 27.40 27.30 36 33 33",434,858,2993,905,400
